Pressure_Rel,GyroX_Rel,GyroY_Rel,GyroZ_Rel,AccX_Rel,AccY_Rel,AccZ_Rel,Timestamp,Pressure_abs,HeartRate,Oxygen,Status,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
2.4326172,0.49599203,-0.024638005,-0.368456,0.99,-0.4,-0.39,15625,10052.20,0,0,0,32.20,-5.32,-23.17,0.99,-0.40,-0.39
4.432617,0.388992,-0.040638,0.134544,0.89,0.18,-0.39,15640,10054.20,0,0,0,24.71,-6.44,12.04,0.89,0.18,-0.39
2.7324219,-0.08100797,-0.047638,0.519544,0.92,-0.04,-0.49,15665,10052.50,0,0,0,-8.19,-6.93,38.99,0.92,-0.04,-0.49
2.7324219,-0.55700797,-0.040638,0.769544,0.87,-0.02,-0.47,15680,10052.50,0,0,0,-41.51,-6.44,56.49,0.87,-0.02,-0.47
2.7324219,-0.11900799,-0.054638,0.43854398,0.9,-0.05,-0.46,15707,10052.50,0,0,0,-10.85,-7.42,33.32,0.90,-0.05,-0.46
1.7324219,0.17399201,-0.028637998,0.348544,0.88,-0.03,-0.46,15715,10051.50,0,0,0,9.66,-5.60,27.02,0.88,-0.03,-0.46
1.7324219,-0.19100799,-0.058638,0.51554394,0.87,-0.03,-0.43,15738,10051.50,0,0,0,-15.89,-7.70,38.71,0.87,-0.03,-0.43
2.1328125,-0.33700797,-0.062638,0.58954394,0.87,-0.05,-0.43,15752,10051.90,0,0,0,-26.11,-7.98,43.89,0.87,-0.05,-0.43
4.1328125,-0.23000799,-0.08463801,0.436544,0.87,-0.06,-0.44,15774,10053.90,0,0,0,-18.62,-9.52,33.18,0.87,-0.06,-0.44
3.1328125,0.07899202,-0.023638003,0.249544,0.85,-0.06,-0.44,15790,10052.90,0,0,0,3.01,-5.25,20.09,0.85,-0.06,-0.44
6.432617,-0.411008,-0.091638006,0.31554398,0.89,-0.07,-0.45,15815,10056.20,0,0,0,-31.29,-10.01,24.71,0.89,-0.07,-0.45
3.1328125,-0.20200798,-0.029638,0.28354397,0.74,-0.1,-0.43,15831,10052.90,0,0,0,-16.66,-5.67,22.47,0.74,-0.10,-0.43
2.4326172,-0.20400798,-0.023638003,0.226544,0.95,-0.03,-0.46,15843,10052.20,0,0,0,-16.80,-5.25,18.48,0.95,-0.03,-0.46
