Pressure_Rel,GyroX_Rel,GyroY_Rel,GyroZ_Rel,AccX_Rel,AccY_Rel,AccZ_Rel,Timestamp,Pressure_abs,HeartRate,Oxygen,Status,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
-10.024414,-0.10546415,-0.04464157,-0.100369185,0.73,0.22,-0.58,14563,9952.30,0,0,0,-6.93,-5.67,-6.51,0.73,0.22,-0.58
-11.024414,-0.09746415,-0.03364157,-0.08336919,0.73,0.25,-0.57,14579,9951.30,0,0,0,-6.37,-4.90,-5.32,0.73,0.25,-0.57
-8.923828,-0.07446416,-0.027641572,-0.09136918,0.75,0.25,-0.55,14594,9953.40,0,0,0,-4.76,-4.48,-5.88,0.75,0.25,-0.55
-10.324219,-0.06746416,-0.034641564,-0.08636919,0.75,0.27,-0.54,14616,9952.00,0,0,0,-4.27,-4.97,-5.53,0.75,0.27,-0.54
-10.324219,-0.076464154,-0.05164157,-0.045369186,0.74,0.3,-0.56,14631,9952.00,0,0,0,-4.90,-6.16,-2.66,0.74,0.30,-0.56
-8.224609,-0.069464155,-0.04464157,0.014630815,0.78,0.34,-0.61,14646,9954.10,0,0,0,-4.41,-5.67,1.54,0.78,0.34,-0.61
-8.224609,-0.07446416,-0.038641572,0.034630813,0.85,0.35,-0.67,14661,9954.10,0,0,0,-4.76,-5.25,2.94,0.85,0.35,-0.67
-8.224609,-0.09446415,-0.09564157,-0.029369185,0.94,0.28,-0.69,14683,9954.10,0,0,0,-6.16,-9.24,-1.54,0.94,0.28,-0.69
-8.624023,-0.15146415,-0.19064157,-0.092369184,0.93,0.2,-0.68,14690,9953.70,0,0,0,-10.15,-15.89,-5.95,0.93,0.20,-0.68
-7.2246094,-0.24846417,-0.30164158,-0.13836919,0.85,0.12,-0.66,14706,9955.10,0,0,0,-16.94,-23.66,-9.17,0.85,0.12,-0.66
-7.923828,-0.33946416,-0.27064157,-0.20536919,0.81,0.09,-0.65,14721,9954.40,0,0,0,-23.31,-21.49,-13.86,0.81,0.09,-0.65
-7.524414,-0.41546413,-0.19164157,-0.3633692,0.78,0.12,-0.63,14744,9954.80,0,0,0,-28.63,-15.96,-24.92,0.78,0.12,-0.63
